longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-121.7,36.7,19.0,9371.0,1980.0,4259.0,1882.0,3.7,189700
-121.7,36.7,24.0,3071.0,544.0,1477.0,560.0,3.9,222500
-121.7,36.7,26.0,5745.0,1017.0,2780.0,996.0,5.0,202300
-121.7,36.7,38.0,5561.0,1292.0,3523.0,1253.0,2.8,168300
-121.7,36.7,6.0,10613.0,2485.0,7249.0,2375.0,3.8,168900
-121.8,36.8,28.0,1049.0,235.0,705.0,208.0,2.7,150000
-121.8,36.9,37.0,424.0,65.0,266.0,64.0,3.3,293800
-121.7,36.9,23.0,2392.0,721.0,3074.0,718.0,2.5,136900
-121.7,36.9,16.0,1680.0,285.0,1103.0,275.0,4.6,253800
-121.7,36.9,13.0,833.0,130.0,405.0,127.0,5.3,322900
-121.7,36.9,15.0,2608.0,458.0,1531.0,457.0,5.5,253500
-121.8,36.8,28.0,1445.0,268.0,1017.0,284.0,3.7,211000
-121.7,36.9,28.0,827.0,178.0,703.0,144.0,4.4,175700
-121.7,36.9,19.0,2528.0,554.0,2332.0,492.0,3.8,177000
-121.7,36.8,22.0,1304.0,278.0,887.0,227.0,3.7,206300
-121.7,36.8,19.0,2511.0,465.0,1551.0,450.0,4.9,231900
-121.6,36.8,20.0,2606.0,424.0,1361.0,426.0,4.6,245100
-121.7,36.8,19.0,2164.0,410.0,1309.0,426.0,3.3,185300
-121.7,36.8,16.0,3841.0,620.0,1799.0,611.0,4.4,245300
-121.7,36.8,18.0,1984.0,379.0,1078.0,359.0,3.3,229900
-121.7,36.8,18.0,2837.0,522.0,1454.0,458.0,4.5,221000
-121.7,36.8,17.0,3921.0,654.0,1895.0,641.0,5.0,238700
-121.6,36.8,18.0,1819.0,283.0,919.0,295.0,4.2,222500
-121.8,36.8,21.0,1141.0,257.0,671.0,195.0,3.8,155700
-121.7,36.8,21.0,2294.0,478.0,1306.0,430.0,3.0,227200
-121.8,36.8,27.0,1608.0,503.0,2031.0,498.0,2.3,121000
-121.8,36.8,25.0,1851.0,418.0,1678.0,390.0,3.3,135300
-121.8,36.8,32.0,1740.0,399.0,1563.0,389.0,2.8,132400
-121.6,36.7,30.0,2628.0,444.0,1372.0,432.0,4.2,175000
-121.6,36.8,18.0,5915.0,1000.0,2975.0,975.0,4.6,255200
-121.6,36.8,18.0,1575.0,230.0,751.0,219.0,5.2,286500
-121.6,36.8,15.0,2191.0,358.0,1150.0,330.0,4.8,227500
-121.7,36.7,12.0,19234.0,4492.0,12153.0,4372.0,3.3,152800
-121.7,36.7,37.0,641.0,129.0,458.0,142.0,3.3,252600
-121.6,36.6,52.0,1437.0,298.0,836.0,257.0,3.6,165500
-121.5,36.7,12.0,6758.0,1241.0,3918.0,1100.0,3.5,201700
-121.6,36.7,11.0,4712.0,1098.0,5982.0,1105.0,2.6,135700
-121.6,36.7,12.0,512.0,144.0,767.0,149.0,2.3,72900
-121.7,36.6,19.0,1907.0,323.0,681.0,270.0,6.0,244900
-121.7,36.6,19.0,3562.0,530.0,1607.0,505.0,5.0,283100
-121.7,36.6,11.0,5892.0,837.0,2327.0,812.0,6.2,291800
-121.6,36.6,34.0,737.0,140.0,362.0,138.0,5.2,270000
-121.7,36.6,21.0,3905.0,583.0,1528.0,586.0,7.6,336600
-121.7,36.5,15.0,4037.0,586.0,1596.0,557.0,8.1,390100
-121.4,36.5,14.0,1835.0,468.0,1867.0,461.0,2.4,129800
-121.4,36.5,31.0,1636.0,380.0,1468.0,339.0,3.2,114700
-121.4,36.5,29.0,1045.0,311.0,1245.0,273.0,1.8,112500
-121.4,36.6,13.0,2685.0,621.0,2474.0,573.0,2.9,134100
-121.5,36.5,28.0,1006.0,228.0,738.0,193.0,2.0,210700
-121.7,36.5,33.0,2952.0,565.0,1264.0,517.0,4.4,274600
-121.7,36.5,27.0,3184.0,520.0,1121.0,493.0,5.6,377000
-121.7,36.5,28.0,1973.0,343.0,970.0,349.0,4.2,279100
-121.7,36.5,19.0,2150.0,479.0,1052.0,428.0,3.5,288400
-121.6,36.4,20.0,1335.0,290.0,717.0,243.0,4.8,230600
-121.7,36.4,9.0,1580.0,287.0,465.0,208.0,6.2,405800
-121.3,36.4,21.0,2740.0,615.0,2630.0,564.0,2.7,102700
-121.3,36.4,20.0,1054.0,269.0,1219.0,273.0,3.0,76600
-121.3,36.4,22.0,2927.0,637.0,2546.0,618.0,2.7,114300
-121.3,36.4,40.0,622.0,194.0,902.0,196.0,2.6,109100
-121.4,36.4,39.0,2288.0,529.0,1449.0,410.0,3.3,190600
-121.2,36.3,23.0,2095.0,536.0,1858.0,457.0,3.1,92400
-121.2,36.3,12.0,4776.0,1082.0,4601.0,1066.0,2.9,100500
-121.3,36.3,30.0,146.0,41.0,164.0,40.0,2.3,206300
-121.2,36.3,13.0,1642.0,418.0,1534.0,388.0,3.1,125500
-121.2,36.3,33.0,1691.0,308.0,792.0,262.0,2.7,164600
-121.1,36.2,16.0,1720.0,473.0,1427.0,291.0,2.1,76200
-121.1,36.2,27.0,1476.0,352.0,1156.0,358.0,3.2,137900
-121.1,36.2,30.0,1484.0,414.0,1200.0,351.0,1.8,95800
-121.1,36.2,34.0,2504.0,550.0,1810.0,547.0,3.5,113700
-121.1,36.2,16.0,1868.0,443.0,1323.0,436.0,3.0,163200
-121.0,36.2,12.0,2198.0,507.0,1971.0,502.0,2.7,100000
-121.2,36.1,12.0,3738.0,710.0,2337.0,664.0,4.0,135000
-121.4,36.2,28.0,1057.0,249.0,288.0,130.0,3.1,146900
-121.3,36.0,31.0,372.0,68.0,479.0,67.0,3.6,200000
-121.0,35.9,16.0,3077.0,628.0,1479.0,536.0,3.4,114600
-120.8,36.1,29.0,1916.0,386.0,1019.0,314.0,2.5,87500
-120.5,35.9,39.0,768.0,162.0,264.0,118.0,5.3,250000
-121.9,36.4,14.0,1078.0,261.0,382.0,171.0,3.7,210000
-121.8,36.2,20.0,958.0,245.0,590.0,189.0,2.6,362500
-121.6,36.1,25.0,726.0,274.0,411.0,214.0,3.2,450000
-121.9,36.6,20.0,10053.0,1768.0,3083.0,1621.0,5.2,387500
-121.8,36.5,22.0,1746.0,363.0,886.0,364.0,5.5,378800
-121.8,36.5,18.0,2321.0,358.0,803.0,341.0,10.2,426000
-121.8,36.5,18.0,3165.0,533.0,1312.0,434.0,6.5,357400
-121.9,36.5,28.0,2830.0,458.0,898.0,370.0,5.8,500001
-121.9,36.6,42.0,3944.0,738.0,1374.0,598.0,4.2,394400
-121.9,36.6,39.0,5468.0,834.0,1782.0,712.0,5.7,398800
-121.9,36.5,33.0,5323.0,887.0,1670.0,740.0,4.0,468000
-121.9,36.6,40.0,2124.0,449.0,643.0,341.0,5.5,369100
-121.9,36.6,30.0,2722.0,584.0,628.0,384.0,3.4,487100
-121.9,36.6,39.0,2144.0,538.0,749.0,419.0,2.7,364000
-121.9,36.6,37.0,2190.0,419.0,490.0,300.0,3.8,465800
-121.9,36.6,44.0,3494.0,635.0,693.0,415.0,3.6,452800
-121.9,36.6,52.0,2616.0,483.0,582.0,313.0,3.3,500001
-122.0,36.6,31.0,1736.0,250.0,497.0,170.0,6.4,407800
-121.9,36.6,25.0,2201.0,353.0,622.0,295.0,5.1,386500
-122.0,36.6,32.0,3152.0,504.0,793.0,426.0,7.1,469900
-122.0,36.6,22.0,3553.0,530.0,1108.0,441.0,5.9,417100
-121.9,36.6,23.0,4911.0,693.0,1480.0,606.0,6.8,500000
-121.9,36.6,28.0,3153.0,409.0,569.0,271.0,14.4,500001
-121.9,36.6,33.0,3455.0,683.0,1704.0,663.0,4.0,225700
-121.9,36.6,29.0,3735.0,808.0,1873.0,757.0,3.2,253800
-121.9,36.6,34.0,2351.0,734.5,1063.0,428.0,3.7,278000
-121.9,36.6,27.0,3044.0,661.0,1229.0,618.0,3.1,268000
-121.9,36.6,39.0,869.0,173.0,406.0,165.0,4.0,253800
-121.9,36.6,52.0,974.0,190.0,403.0,181.0,4.3,236500
-121.9,36.6,52.0,1001.0,191.0,425.0,184.0,3.8,241700
-121.9,36.6,47.0,1811.0,401.0,948.0,375.0,3.0,249300
-121.9,36.6,52.0,1431.0,300.0,657.0,293.0,3.3,240100
-121.9,36.6,52.0,867.0,199.0,391.0,187.0,2.7,234600
-121.9,36.6,52.0,1410.0,303.0,578.0,285.0,2.6,235400
-121.9,36.6,52.0,728.0,161.0,313.0,142.0,3.4,254500
-121.9,36.6,40.0,1292.0,271.0,504.0,230.0,2.5,258300
-121.9,36.6,30.0,724.0,167.0,325.0,155.0,3.3,247900
-121.7,36.8,19.0,2371.0,324.0,944.0,332.0,5.9,240200
-121.9,36.6,52.0,2584.0,599.0,790.0,444.0,2.5,286400
-121.9,36.6,52.0,541.0,157.0,240.0,145.0,3.6,290000
-121.9,36.6,52.0,1220.0,267.0,488.0,265.0,3.7,243800
-121.9,36.6,42.0,817.0,194.0,391.0,193.0,2.2,279200
-121.9,36.6,28.0,3983.0,852.0,1582.0,778.0,3.5,313900
-121.9,36.6,33.0,1740.0,342.0,638.0,329.0,3.2,319800
-121.9,36.6,40.0,1076.0,193.0,406.0,180.0,3.5,311100
-121.9,36.6,41.0,1049.0,198.0,428.0,183.0,4.4,287500
-121.9,36.6,36.0,877.0,175.0,349.0,168.0,3.4,339100
-121.9,36.6,20.0,1834.0,554.0,971.0,514.0,3.0,217300
-121.9,36.6,29.0,3412.0,827.0,1574.0,759.0,2.9,217100
-121.9,36.6,30.0,2755.0,597.0,1519.0,554.0,3.3,234600
-121.9,36.6,27.0,1619.0,352.0,831.0,344.0,4.3,226400
-121.9,36.6,21.0,1242.0,340.0,834.0,362.0,2.5,243800
-121.9,36.6,39.0,1629.0,423.0,804.0,386.0,2.5,236500
-121.9,36.6,33.0,2461.0,649.0,1234.0,601.0,2.9,225000
-121.9,36.6,45.0,2249.0,412.0,944.0,429.0,3.1,260300
-121.9,36.6,42.0,2689.0,510.0,1023.0,459.0,4.6,301000
-121.9,36.6,31.0,1431.0,422.5,704.0,393.0,3.2,289300
-121.9,36.6,31.0,2034.0,335.0,966.0,322.0,4.7,291300
-121.9,36.6,35.0,2605.0,410.0,1110.0,406.0,5.6,329500
-121.9,36.6,17.0,5039.0,833.0,1678.0,710.0,6.2,339100
-121.9,36.6,40.0,626.0,164.0,337.0,150.0,2.8,225000
-121.9,36.6,19.0,656.0,200.0,248.0,173.0,1.3,500000
-121.9,36.6,30.0,1671.0,469.0,760.0,375.0,2.5,178100
-121.9,36.6,30.0,1822.0,505.0,932.0,496.0,2.7,179500
-121.9,36.6,18.0,2700.0,937.0,1042.0,744.0,3.1,150000
-121.9,36.6,32.0,784.0,112.0,262.0,114.0,6.9,500001
-121.9,36.6,29.0,4910.0,871.0,3438.0,904.0,4.0,450000
-121.9,36.6,20.0,6332.0,991.0,2668.0,955.0,5.8,347700
-121.8,36.6,13.0,3030.0,413.0,1027.0,363.0,7.0,500001
-121.9,36.6,21.0,1616.0,400.0,688.0,384.0,4.2,278800
-121.9,36.6,31.0,1044.0,285.0,762.0,301.0,3.0,195300
-121.9,36.6,21.0,3634.0,1011.0,1985.0,917.0,2.9,156300
-121.9,36.6,33.0,1409.0,307.0,633.0,290.0,3.6,191200
-121.8,36.6,21.0,2381.0,701.0,1264.0,659.0,2.5,218000
-121.8,36.6,42.0,891.0,203.0,525.0,212.0,3.3,186300
-121.8,36.6,34.0,3852.0,733.0,1661.0,696.0,4.3,221300
-121.8,36.6,27.0,5665.0,1281.0,3612.0,1191.0,3.1,142100
-121.8,36.6,30.0,2748.0,502.0,1491.0,535.0,4.3,185000
-121.8,36.6,26.0,2902.0,761.0,2258.0,719.0,2.6,128900
-121.8,36.6,30.0,2958.0,691.0,1616.0,666.0,3.5,191800
-121.8,36.6,21.0,2876.0,802.0,2487.0,795.0,2.2,112800
-121.8,36.6,15.0,2190.0,586.0,1570.0,510.0,1.9,122300
-121.8,36.6,24.0,2437.0,438.0,1430.0,444.0,3.8,169100
-121.8,36.6,26.0,3723.0,789.0,2563.0,747.0,3.5,133100
-121.8,36.6,27.0,2248.0,466.0,1644.0,453.0,3.3,131200
-121.8,36.6,33.0,2938.0,576.0,1516.0,568.0,3.5,162400
-121.8,36.6,33.0,1771.0,398.0,1037.0,388.0,2.8,161800
-121.8,36.6,41.0,3138.0,717.0,1890.0,642.0,2.5,140400
-121.8,36.6,38.0,238.0,413.0,191.0,67.0,1.4,125000
-121.9,36.6,37.0,338.0,109.0,231.0,100.0,2.5,108300
-121.8,36.6,26.0,32.0,8.0,27.0,10.0,2.2,150000
-121.8,36.6,11.0,32627.0,6445.0,28566.0,6082.0,2.3,118800
-121.8,36.7,18.0,8581.0,1957.0,6071.0,1889.0,3.0,162200
-121.8,36.7,22.0,6912.0,1513.0,3794.0,1455.0,3.1,168300
-121.8,36.7,14.0,2493.0,407.0,1296.0,418.0,5.5,190000
-121.8,36.7,12.0,3877.0,914.0,2274.0,858.0,3.4,194800
-121.8,36.7,18.0,6601.0,1395.0,3562.0,1299.0,3.5,174800
-122.3,38.3,52.0,144.0,54.0,89.0,48.0,1.0,162500
-122.3,38.3,52.0,935.0,224.0,315.0,207.0,1.8,146900
-122.3,38.3,21.0,1108.0,269.0,524.0,274.0,2.8,154600
-122.3,38.3,52.0,1128.0,207.0,450.0,197.0,3.4,154600
-122.3,38.3,52.0,1219.0,288.0,847.0,283.0,1.7,183300
-122.3,38.3,23.0,1398.0,388.0,1112.0,406.0,2.2,140200
-122.3,38.3,52.0,3217.0,742.0,1670.0,671.0,2.4,163100
-122.3,38.3,48.0,2278.0,477.0,1219.0,453.0,3.0,154000
-122.3,38.3,40.0,1739.0,318.0,744.0,312.0,2.7,156100
-122.3,38.3,38.0,2308.0,425.0,1272.0,406.0,3.6,134200
-122.3,38.3,10.0,969.0,160.0,482.0,180.0,6.6,218100
-122.3,38.3,36.0,1446.0,306.0,678.0,295.0,2.8,153000
-122.3,38.3,23.0,526.0,152.0,245.0,130.0,2.0,142500
-122.3,38.3,19.0,531.0,112.0,139.0,80.0,2.0,325000
-122.3,38.3,20.0,3870.0,795.0,2088.0,774.0,3.3,152700
-122.3,38.3,24.0,2831.0,502.0,1462.0,503.0,4.5,158300
-122.3,38.3,37.0,1170.0,303.0,766.0,302.0,2.7,136200
-122.3,38.3,33.0,4518.0,704.0,1776.0,669.0,5.2,281100
-122.3,38.3,31.0,1267.0,319.0,545.0,297.0,2.0,206800
-122.3,38.3,44.0,3030.0,589.0,1373.0,582.0,2.9,155200
-122.3,38.3,12.0,4609.0,1005.0,2293.0,960.0,3.5,194500
-122.3,38.3,23.0,4312.0,993.0,2317.0,934.0,2.8,153200
-122.3,38.3,20.0,2063.0,486.0,1045.0,460.0,2.5,153200
-122.3,38.3,34.0,1797.0,395.0,1162.0,407.0,3.5,137500
-122.3,38.3,25.0,4927.0,1005.0,2756.0,998.0,2.7,162900
-122.3,38.3,52.0,58.0,18.0,48.0,22.0,1.8,166700
-122.3,38.3,45.0,3075.0,754.0,1635.0,723.0,2.3,139800
-122.3,38.3,44.0,3690.0,809.0,1922.0,736.0,2.6,139800
-122.3,38.3,19.0,4187.0,684.0,1827.0,605.0,4.5,210400
-122.3,38.3,21.0,1922.0,344.0,1051.0,342.0,3.6,183300
-122.3,38.3,15.0,4741.0,956.0,2043.0,856.0,4.2,183600
-122.3,38.3,26.0,2155.0,339.0,956.0,365.0,4.0,174700
-122.3,38.3,33.0,2463.0,421.0,1235.0,465.0,3.7,161500
-122.3,38.3,17.0,851.0,118.0,370.0,123.0,5.1,209300
-122.3,38.3,15.0,3193.0,468.0,1303.0,426.0,5.3,202600
-122.3,38.3,19.0,2922.0,417.0,1221.0,442.0,5.8,238700
-122.3,38.3,22.0,2483.0,528.0,1478.0,492.0,4.1,164400
-122.3,38.3,35.0,3997.0,762.0,2074.0,703.0,3.3,138100
-122.3,38.3,26.0,2710.0,498.0,1439.0,484.0,5.0,175200
-122.3,38.3,14.0,6778.0,947.0,2768.0,1014.0,6.2,258900
-122.3,38.3,25.0,3883.0,740.0,1641.0,676.0,3.9,187300
-122.3,38.3,32.0,2577.0,458.0,1172.0,447.0,3.9,175500
-122.3,38.3,45.0,3023.0,659.0,1789.0,657.0,3.6,126000
-122.3,38.3,21.0,1607.0,356.0,834.0,352.0,2.4,177900
-122.3,38.3,14.0,3541.0,499.0,1577.0,459.0,5.3,269900
-122.3,38.3,20.0,1789.0,434.0,1113.0,398.0,2.5,139700
-122.3,38.3,25.0,1701.0,427.0,1021.0,399.0,3.0,142100
-122.3,38.3,31.0,1633.0,316.0,944.0,300.0,3.4,158700
-122.3,38.3,34.0,1748.0,284.0,783.0,303.0,4.4,194400
-122.3,38.3,4.0,1051.0,263.0,455.0,248.0,3.6,130200
-122.3,38.2,18.0,3548.0,880.0,1476.0,699.0,3.7,163400
-122.2,38.3,35.0,1273.0,210.0,555.0,181.0,4.5,269300
-122.2,38.2,33.0,213.0,36.0,91.0,33.0,4.9,187500
-122.3,38.2,42.0,106.0,18.0,40.0,25.0,7.5,275000
-122.3,38.2,13.0,7065.0,1259.0,3864.0,1221.0,4.7,148600
-122.2,38.2,34.0,778.0,137.0,406.0,136.0,4.3,121300
-122.2,38.2,45.0,350.0,540.5,225.0,72.0,1.9,216700
-122.2,38.2,17.0,4459.0,944.0,1812.0,888.0,2.9,106700
-122.3,38.2,23.0,2840.0,491.0,1586.0,466.0,4.0,130400
-122.4,38.4,33.0,1066.0,191.0,403.0,163.0,6.8,240800
-122.4,38.3,29.0,1868.0,291.0,764.0,284.0,4.8,195100
-122.4,38.3,18.0,3735.0,557.0,1504.0,521.0,5.6,243100
-122.3,38.2,33.0,2017.0,370.0,949.0,342.0,4.6,228600
-122.4,38.3,33.0,1408.0,273.0,520.0,212.0,3.6,242500
-122.3,38.4,28.0,1020.0,169.0,504.0,164.0,4.6,287500
-122.4,38.4,20.0,4867.0,1015.0,1725.0,1015.0,2.6,267600
-122.3,38.4,20.0,3494.0,549.0,1673.0,541.0,5.6,185200
-122.4,38.4,18.0,1808.0,400.0,968.0,370.0,3.7,175000
-122.4,38.4,16.0,2716.0,546.0,898.0,500.0,2.3,201200
-122.2,38.4,24.0,407.0,68.0,175.0,61.0,6.0,216700
-122.2,38.4,12.0,4270.0,654.0,1624.0,598.0,5.5,331300
-122.3,38.4,28.0,2024.0,340.0,844.0,309.0,4.8,361100
-122.3,38.4,36.0,831.0,122.0,272.0,109.0,6.3,304800
-122.3,38.3,44.0,1066.0,190.0,416.0,174.0,3.6,304000
-122.3,38.4,25.0,1821.0,344.0,349.0,179.0,7.0,398800
-122.3,38.3,34.0,2048.0,316.0,780.0,267.0,5.8,339200
-122.2,38.3,31.0,3440.0,574.0,1538.0,537.0,5.5,325900
-122.2,38.3,38.0,1938.0,301.0,823.0,285.0,6.1,280800
-122.5,38.5,35.0,1227.0,236.0,548.0,207.0,4.9,336700
-122.5,38.5,29.0,2278.0,397.0,765.0,322.0,4.6,348200
-122.4,38.5,33.0,2542.0,466.0,1099.0,420.0,4.6,248500
-122.5,38.5,18.0,2487.0,516.0,980.0,503.0,3.6,187500
-122.5,38.5,25.0,928.0,195.0,413.0,184.0,3.5,196900
-122.5,38.5,49.0,1977.0,393.0,741.0,339.0,3.1,247600
-122.5,38.5,37.0,3049.0,404.0,1287.0,439.0,4.3,276500
-122.5,38.5,23.0,2191.0,415.0,959.0,361.0,4.2,214500
-122.4,38.5,18.0,1297.0,337.0,610.0,312.0,1.9,184400
-122.4,38.5,24.0,1741.0,289.0,564.0,231.0,3.6,248400
-122.4,38.6,26.0,2101.0,390.0,2171.0,360.0,3.6,159700
-122.4,38.6,34.0,2517.0,483.0,1324.0,464.0,3.1,189400
-122.5,38.6,20.0,1036.0,202.0,589.0,194.0,5.4,303300
-122.5,38.5,37.0,1898.0,359.0,973.0,340.0,4.2,256600
-122.5,38.5,32.0,1735.0,331.0,785.0,309.0,3.7,275800
-122.3,38.7,18.0,742.0,142.0,343.0,119.0,3.2,98400
-122.3,38.6,22.0,509.0,103.0,139.0,73.0,2.2,152800
-122.3,38.5,22.0,678.0,137.0,336.0,103.0,4.4,142500
-122.2,38.5,15.0,1743.0,366.0,655.0,264.0,3.3,146900
-122.5,38.7,35.0,1705.0,321.0,708.0,253.0,3.5,300000
-122.6,38.6,43.0,2088.0,379.0,721.0,293.0,4.6,245000
-122.6,38.6,18.0,2083.0,506.0,926.0,487.0,2.0,225000
-122.6,38.6,33.0,1239.0,262.0,539.0,246.0,3.5,195800
-122.6,38.6,32.0,2723.0,637.0,1549.0,556.0,2.4,183100
-122.6,38.6,18.0,3753.0,752.0,1454.0,668.0,3.8,185700
-121.1,39.2,15.0,6828.0,1319.0,3002.0,1318.0,2.5,143400
-121.1,39.1,17.0,1878.0,345.0,892.0,299.0,2.9,143100
-121.1,39.1,13.0,1110.0,216.0,602.0,209.0,2.6,144400
-121.1,39.1,16.0,1000.0,197.0,508.0,190.0,2.3,138800
-121.1,39.0,17.0,838.0,161.0,388.0,142.0,3.7,163500
-121.0,39.1,10.0,3063.0,497.0,1168.0,507.0,4.4,185100
-121.0,39.1,10.0,3138.0,524.0,1275.0,511.0,4.1,164500
-121.1,39.1,8.0,4839.0,832.0,1977.0,762.0,4.1,155900
-121.0,39.1,7.0,2767.0,423.0,1143.0,382.0,3.6,170200
-121.0,39.1,8.0,2870.0,526.0,1307.0,451.0,3.5,201700
-121.0,39.1,7.0,439.0,84.0,246.0,80.0,3.1,162500
-121.1,39.0,13.0,1839.0,275.0,752.0,270.0,4.2,209600
-121.1,39.0,10.0,1813.0,311.0,827.0,287.0,3.6,182100
-121.1,39.0,9.0,2374.0,372.0,884.0,333.0,4.5,206400
-121.0,39.0,12.0,1875.0,307.0,806.0,283.0,3.9,195200
-121.1,39.0,14.0,1651.0,279.0,633.0,261.0,4.3,194800
-121.1,39.0,15.0,1999.0,287.0,585.0,246.0,5.5,361900
-121.1,39.0,11.0,1887.0,303.0,775.0,283.0,3.8,187200
-121.2,39.1,14.0,1405.0,269.0,660.0,228.0,3.1,156800
-121.2,39.0,14.0,1131.0,193.0,520.0,178.0,3.9,180400
-121.1,39.1,13.0,1085.0,227.0,629.0,214.0,5.0,171500
-121.1,39.2,9.0,1431.0,254.0,681.0,221.0,3.0,170400
-121.1,39.2,10.0,680.0,143.0,354.0,140.0,4.0,161500
-121.1,39.2,19.0,2323.0,397.0,963.0,379.0,3.7,162700
-121.2,39.3,14.0,811.0,161.0,352.0,121.0,3.6,140300
-121.2,39.2,9.0,3415.0,562.0,1208.0,479.0,4.4,185900
-121.2,39.2,5.0,906.0,144.0,376.0,141.0,4.4,188200
-121.2,39.2,8.0,2112.0,360.0,782.0,344.0,3.7,175000
-121.2,39.2,7.0,4194.0,673.0,1355.0,566.0,4.4,226100
-121.2,39.2,9.0,2802.0,447.0,955.0,418.0,5.2,213300
-121.2,39.2,16.0,1528.0,351.0,729.0,319.0,2.5,138800
-121.2,39.2,14.0,1006.0,187.0,462.0,185.0,3.1,152000
-121.2,39.2,9.0,999.0,189.0,411.0,176.0,2.1,151800
-121.2,39.2,16.0,1039.0,182.0,554.0,184.0,3.0,128300
-121.2,39.2,13.0,3883.0,763.0,1816.0,682.0,2.8,144400
-121.2,39.2,14.0,983.0,163.0,399.0,161.0,2.3,145100
-121.2,39.3,11.0,1265.0,224.0,573.0,205.0,3.4,162500
-121.1,39.2,39.0,2099.0,433.0,929.0,423.0,2.0,113800
-121.0,39.2,48.0,1188.0,227.0,471.0,219.0,2.3,125700
-121.0,39.2,20.0,1634.0,374.0,1053.0,390.0,1.5,154900
-121.1,39.2,10.0,2229.0,537.0,982.0,512.0,2.2,132700
-121.1,39.2,52.0,1749.0,422.0,837.0,391.0,2.3,109700
-121.1,39.2,35.0,2637.0,511.0,1181.0,480.0,2.8,109200
-121.1,39.2,52.0,2432.0,495.0,928.0,435.0,2.4,121100
-121.1,39.2,30.0,2188.0,542.5,1033.0,437.0,2.1,105200
-121.1,39.2,17.0,3033.0,590.0,1319.0,583.0,2.5,111800
-121.1,39.2,25.0,2200.0,439.0,1045.0,419.0,2.6,116700
-121.1,39.2,45.0,204.0,62.0,133.0,51.0,1.0,90600
-121.0,39.2,16.0,1427.0,319.0,642.0,333.0,1.4,125000
-121.0,39.2,14.0,1889.0,471.0,853.0,399.0,2.2,112500
-121.0,39.2,28.0,2843.0,535.0,1310.0,525.0,3.2,123100
-121.0,39.2,48.0,1759.0,389.0,716.0,350.0,2.3,108300
-121.1,39.2,52.0,1452.0,309.0,637.0,299.0,2.2,103900
-121.0,39.2,43.0,1264.0,273.0,611.0,260.0,2.5,117100
-120.9,39.2,12.0,1321.0,268.0,661.0,232.0,4.0,153800
-120.8,39.3,14.0,3338.0,608.0,1373.0,562.0,3.7,160100
-121.0,39.2,15.0,2809.0,450.0,1267.0,408.0,4.0,191700
-121.0,39.2,16.0,1497.0,275.0,737.0,243.0,2.9,182500
-121.0,39.2,15.0,2993.0,562.0,1296.0,518.0,3.3,156800
-120.9,39.2,13.0,2331.0,464.0,1110.0,419.0,3.7,164900
-121.0,39.1,14.0,770.0,116.0,285.0,116.0,3.6,155400
-121.0,39.2,23.0,2550.0,457.0,1016.0,405.0,3.7,153000
-121.0,39.2,10.0,1170.0,225.0,537.0,194.0,3.3,163200
-121.0,39.2,17.0,856.0,167.0,518.0,170.0,3.6,144300
-121.0,39.2,17.0,2277.0,459.0,1149.0,476.0,3.2,149500
-121.0,39.3,52.0,3720.0,707.0,1424.0,609.0,3.2,155000
-121.0,39.3,49.0,3739.0,759.0,1422.0,606.0,2.4,143100
-121.0,39.3,14.0,810.0,151.0,302.0,138.0,3.1,136100
-121.0,39.2,52.0,1549.0,275.0,604.0,249.0,2.2,155400
-121.1,39.3,14.0,1864.0,331.0,894.0,332.0,3.4,171800
-120.9,39.3,14.0,3120.0,595.0,1569.0,556.0,3.5,157400
-121.1,39.2,17.0,3127.0,539.0,1390.0,520.0,4.0,172800
-120.9,39.3,17.0,2282.0,431.0,974.0,371.0,3.5,155100
-121.0,39.3,16.0,2616.0,422.0,1090.0,425.0,3.8,179200
-120.9,39.4,16.0,352.0,105.0,226.0,82.0,1.6,79500
-121.0,39.4,15.0,1337.0,326.0,1172.0,306.0,2.6,85000
-121.1,39.3,17.0,3442.0,705.0,1693.0,619.0,2.8,128900
-120.7,39.4,18.0,453.0,117.0,152.0,77.0,1.4,85700
-120.1,39.4,17.0,1076.0,283.0,171.0,64.0,2.1,83900
-120.2,39.3,18.0,1046.0,204.0,486.0,179.0,4.1,110900
-120.2,39.3,26.0,1988.0,379.0,905.0,321.0,3.8,109500
-120.2,39.3,16.0,1536.0,298.0,646.0,208.0,2.4,155700
-120.2,39.3,14.0,2421.0,489.0,1000.0,354.0,3.6,119800
-120.2,39.3,10.0,614.0,141.0,195.0,95.0,0.9,116300
-120.1,39.4,10.0,2325.0,410.0,1016.0,373.0,4.5,117300
-120.1,39.3,9.0,2738.0,510.0,1193.0,412.0,4.4,124800
-120.2,39.4,9.0,2254.0,400.0,694.0,243.0,5.7,138100
-120.3,39.3,24.0,6012.0,1227.0,780.0,358.0,3.0,122100
-120.4,39.3,29.0,1986.0,474.0,337.0,100.0,4.0,95800
-120.3,39.4,11.0,2520.0,401.0,397.0,165.0,4.7,145600
-120.2,39.3,9.0,2739.0,555.0,294.0,110.0,3.2,162500
-120.2,39.4,8.0,4195.0,725.0,291.0,115.0,3.5,180800
-120.2,39.4,7.0,2045.0,358.0,245.0,92.0,4.0,152300
-120.2,39.4,8.0,1872.0,281.0,203.0,71.0,4.6,198400
-120.2,39.4,7.0,914.0,159.0,85.0,34.0,4.8,187500
-120.2,39.4,7.0,2611.0,395.0,482.0,159.0,5.1,174100
